temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,date,quartier,sismicite,concentration_gaz,pluie_totale,catastrophe
30.1,56.6,3.4,6.1,0.0,2170-08-06,Zone 1,0.91,206.91,531.63,aucun
30.1,56.6,3.4,6.1,0.0,2170-08-06,Zone 2,0.67,161.02,412.39,['innondation']
30.1,56.6,3.4,6.1,0.0,2170-08-06,Zone 3,0.61,154.61,750.84,aucun
30.1,56.6,3.4,6.1,0.0,2170-08-06,Zone 4,0.42,194.13,42.09,['innondation']
30.1,56.6,3.4,6.1,0.0,2170-08-06,Zone 5,0.57,121.82,647.8,['innondation']
42.2,34.0,3.4,10.6,0.0,2171-08-06,Zone 1,0.68,161.88,251.02,aucun
42.2,34.0,3.4,10.6,0.0,2171-08-06,Zone 2,0.53,231.75,171.3,aucun
42.2,34.0,3.4,10.6,0.0,2171-08-06,Zone 3,0.87,177.48,424.2,aucun
42.2,34.0,3.4,10.6,0.0,2171-08-06,Zone 4,0.54,128.11,642.36,['innondation']
42.2,34.0,3.4,10.6,0.0,2171-08-06,Zone 5,0.59,160.92,214.43,['innondation']
39.6,46.7,3.1,9.2,0.0,2171-09-06,Zone 1,0.58,234.18,337.44,aucun
39.6,46.7,3.1,9.2,0.0,2171-09-06,Zone 2,0.5,219.06,823.17,['innondation']
39.6,46.7,3.1,9.2,0.0,2171-09-06,Zone 3,0.69,168.86,694.22,aucun
39.6,46.7,3.1,9.2,0.0,2171-09-06,Zone 4,0.39,183.84,51.36,['innondation']
39.6,46.7,3.1,9.2,0.0,2171-09-06,Zone 5,0.65,126.57,730.56,aucun
5.7,72.2,3.1,3.7,0.0,2170-01-07,Zone 1,0.75,172.34,466.87,aucun
5.7,72.2,3.1,3.7,0.0,2170-01-07,Zone 2,0.51,166.94,181.45,['innondation']
5.7,72.2,3.1,3.7,0.0,2170-01-07,Zone 3,0.74,225.39,393.16,['seisme']
5.7,72.2,3.1,3.7,0.0,2170-01-07,Zone 4,0.63,102.15,320.29,['innondation']
5.7,72.2,3.1,3.7,0.0,2170-01-07,Zone 5,0.66,147.29,198.74,['innondation']
7.2,61.2,7.2,9.8,0.0,2171-01-07,Zone 1,0.92,195.38,306.85,aucun
7.2,61.2,7.2,9.8,0.0,2171-01-07,Zone 2,0.85,201.67,921.03,"['innondation', 'seisme']"
7.2,61.2,7.2,9.8,0.0,2171-01-07,Zone 3,0.81,172.95,189.52,aucun
7.2,61.2,7.2,9.8,0.0,2171-01-07,Zone 4,0.56,171.44,349.3,['innondation']
7.2,61.2,7.2,9.8,0.0,2171-01-07,Zone 5,0.68,103.13,437.98,aucun
17.1,63.0,3.5,4.9,0.0,2170-10-07,Zone 1,0.65,228.5,625.8,aucun
17.1,63.0,3.5,4.9,0.0,2170-10-07,Zone 2,0.64,155.5,885.63,['innondation']
17.1,63.0,3.5,4.9,0.0,2170-10-07,Zone 3,0.95,285.37,163.43,['seisme']
17.1,63.0,3.5,4.9,0.0,2170-10-07,Zone 4,0.32,186.58,693.49,['innondation']
17.1,63.0,3.5,4.9,0.0,2170-10-07,Zone 5,0.66,143.11,112.54,['innondation']
24.0,67.5,4.1,8.9,0.0,2171-10-07,Zone 1,0.95,299.57,259.61,aucun
24.0,67.5,4.1,8.9,0.0,2171-10-07,Zone 2,0.94,213.66,319.55,aucun
24.0,67.5,4.1,8.9,0.0,2171-10-07,Zone 3,0.55,193.17,87.75,aucun
24.0,67.5,4.1,8.9,0.0,2171-10-07,Zone 4,0.64,184.62,941.71,['innondation']
24.0,67.5,4.1,8.9,0.0,2171-10-07,Zone 5,0.55,145.81,869.99,['innondation']
11.5,71.4,10.5,15.8,0.0,2170-11-07,Zone 1,0.94,159.76,304.06,aucun
11.5,71.4,10.5,15.8,0.0,2170-11-07,Zone 2,0.84,191.41,56.9,aucun
11.5,71.4,10.5,15.8,0.0,2170-11-07,Zone 3,0.89,236.03,357.08,['seisme']
11.5,71.4,10.5,15.8,0.0,2170-11-07,Zone 4,0.36,177.33,824.77,['innondation']
11.5,71.4,10.5,15.8,0.0,2170-11-07,Zone 5,0.34,155.65,547.82,['innondation']
21.9,64.7,4.6,9.1,0.0,2171-11-07,Zone 1,0.85,174.0,494.07,aucun
21.9,64.7,4.6,9.1,0.0,2171-11-07,Zone 2,0.96,176.87,559.12,aucun
21.9,64.7,4.6,9.1,0.0,2171-11-07,Zone 3,0.94,273.41,420.77,['seisme']
21.9,64.7,4.6,9.1,0.0,2171-11-07,Zone 4,0.36,105.27,11.55,aucun
21.9,64.7,4.6,9.1,0.0,2171-11-07,Zone 5,0.31,167.69,584.47,['innondation']
16.8,79.3,4.9,10.7,0.1,2170-12-07,Zone 1,0.62,240.19,159.64,['seisme']
16.8,79.3,4.9,10.7,0.1,2170-12-07,Zone 2,0.96,288.63,513.8,"['innondation', 'seisme']"
16.8,79.3,4.9,10.7,0.1,2170-12-07,Zone 3,0.99,274.54,424.47,['seisme']
16.8,79.3,4.9,10.7,0.1,2170-12-07,Zone 4,0.65,189.85,65.81,['innondation']
16.8,79.3,4.9,10.7,0.1,2170-12-07,Zone 5,0.44,118.1,790.46,['innondation']
16.9,59.3,3.1,2.9,0.0,2171-12-07,Zone 1,0.93,288.25,409.92,['seisme']
16.9,59.3,3.1,2.9,0.0,2171-12-07,Zone 2,0.82,261.17,634.78,['innondation']
16.9,59.3,3.1,2.9,0.0,2171-12-07,Zone 3,0.86,200.24,113.24,['seisme']
16.9,59.3,3.1,2.9,0.0,2171-12-07,Zone 4,0.44,147.6,262.64,aucun
16.9,59.3,3.1,2.9,0.0,2171-12-07,Zone 5,0.44,176.15,198.98,['innondation']
16.8,69.5,11.3,18.0,0.0,2170-02-07,Zone 1,0.89,214.38,765.62,['seisme']
16.8,69.5,11.3,18.0,0.0,2170-02-07,Zone 2,0.59,231.94,281.28,['innondation']
16.8,69.5,11.3,18.0,0.0,2170-02-07,Zone 3,0.59,154.45,464.32,aucun
16.8,69.5,11.3,18.0,0.0,2170-02-07,Zone 4,0.36,115.8,91.57,['innondation']
16.8,69.5,11.3,18.0,0.0,2170-02-07,Zone 5,0.56,132.54,757.86,['innondation']
15.7,63.2,11.6,18.7,0.0,2171-02-07,Zone 1,0.55,257.74,467.9,aucun
15.7,63.2,11.6,18.7,0.0,2171-02-07,Zone 2,0.52,167.81,397.18,['innondation']
15.7,63.2,11.6,18.7,0.0,2171-02-07,Zone 3,0.75,229.47,464.69,['seisme']
15.7,63.2,11.6,18.7,0.0,2171-02-07,Zone 4,0.44,157.98,607.99,['innondation']
15.7,63.2,11.6,18.7,0.0,2171-02-07,Zone 5,0.67,193.53,155.55,['innondation']
14.6,67.9,2.7,4.3,0.0,2170-03-07,Zone 1,0.88,167.3,204.88,aucun
14.6,67.9,2.7,4.3,0.0,2170-03-07,Zone 2,0.55,242.85,510.88,['innondation']
14.6,67.9,2.7,4.3,0.0,2170-03-07,Zone 3,0.71,158.64,660.89,aucun
14.6,67.9,2.7,4.3,0.0,2170-03-07,Zone 4,0.63,127.24,90.19,['innondation']
14.6,67.9,2.7,4.3,0.0,2170-03-07,Zone 5,0.48,187.97,168.1,['innondation']
13.1,63.7,5.7,13.7,0.0,2171-03-07,Zone 1,0.71,173.76,704.81,aucun
13.1,63.7,5.7,13.7,0.0,2171-03-07,Zone 2,0.68,197.7,53.88,aucun
13.1,63.7,5.7,13.7,0.0,2171-03-07,Zone 3,0.68,175.21,763.43,aucun
13.1,63.7,5.7,13.7,0.0,2171-03-07,Zone 4,0.69,178.83,934.48,aucun
13.1,63.7,5.7,13.7,0.0,2171-03-07,Zone 5,0.43,168.38,38.8,['innondation']
14.2,30.0,4.9,9.3,0.0,2170-04-07,Zone 1,0.82,215.09,534.44,aucun
14.2,30.0,4.9,9.3,0.0,2170-04-07,Zone 2,0.92,260.38,266.58,"['innondation', 'seisme']"
14.2,30.0,4.9,9.3,0.0,2170-04-07,Zone 3,0.6,273.08,681.0,aucun
14.2,30.0,4.9,9.3,0.0,2170-04-07,Zone 4,0.49,171.46,392.26,['innondation']
14.2,30.0,4.9,9.3,0.0,2170-04-07,Zone 5,0.44,109.72,465.59,['innondation']
17.9,59.5,12.1,21.9,0.0,2171-04-07,Zone 1,0.53,210.56,584.28,aucun
17.9,59.5,12.1,21.9,0.0,2171-04-07,Zone 2,0.95,220.88,917.86,['seisme']
17.9,59.5,12.1,21.9,0.0,2171-04-07,Zone 3,0.96,284.69,272.22,['seisme']
17.9,59.5,12.1,21.9,0.0,2171-04-07,Zone 4,0.57,178.84,775.47,['innondation']
17.9,59.5,12.1,21.9,0.0,2171-04-07,Zone 5,0.44,181.34,339.12,aucun
22.4,62.8,6.5,11.9,0.0,2170-05-07,Zone 1,0.78,237.74,366.18,['seisme']
22.4,62.8,6.5,11.9,0.0,2170-05-07,Zone 2,0.6,158.8,162.44,['innondation']
22.4,62.8,6.5,11.9,0.0,2170-05-07,Zone 3,0.79,254.43,646.91,['seisme']
22.4,62.8,6.5,11.9,0.0,2170-05-07,Zone 4,0.6,137.84,893.91,aucun
22.4,62.8,6.5,11.9,0.0,2170-05-07,Zone 5,0.64,146.35,269.66,['innondation']
24.4,48.4,8.4,15.0,0.0,2171-05-07,Zone 1,0.52,201.28,692.42,aucun
24.4,48.4,8.4,15.0,0.0,2171-05-07,Zone 2,0.57,253.35,330.99,['innondation']
24.4,48.4,8.4,15.0,0.0,2171-05-07,Zone 3,0.53,222.7,595.51,aucun
24.4,48.4,8.4,15.0,0.0,2171-05-07,Zone 4,0.57,122.21,276.88,aucun
24.4,48.4,8.4,15.0,0.0,2171-05-07,Zone 5,0.56,195.09,689.63,['innondation']
33.7,43.6,5.6,11.5,0.0,2170-06-07,Zone 1,0.62,241.43,509.34,['seisme']
33.7,43.6,5.6,11.5,0.0,2170-06-07,Zone 2,0.75,213.92,837.69,aucun
33.7,43.6,5.6,11.5,0.0,2170-06-07,Zone 3,0.83,289.27,401.65,['seisme']
33.7,43.6,5.6,11.5,0.0,2170-06-07,Zone 4,0.49,101.64,252.37,['innondation']
33.7,43.6,5.6,11.5,0.0,2170-06-07,Zone 5,0.69,101.06,666.29,['innondation']
31.0,51.3,5.4,11.3,0.0,2171-06-07,Zone 1,0.57,283.08,737.81,aucun
31.0,51.3,5.4,11.3,0.0,2171-06-07,Zone 2,0.63,215.36,241.35,"['innondation', 'seisme']"
31.0,51.3,5.4,11.3,0.0,2171-06-07,Zone 3,0.66,177.1,485.3,aucun
31.0,51.3,5.4,11.3,0.0,2171-06-07,Zone 4,0.67,160.0,203.86,['innondation']
31.0,51.3,5.4,11.3,0.0,2171-06-07,Zone 5,0.58,194.48,569.97,['innondation']
32.4,48.1,5.6,13.4,0.0,2170-07-07,Zone 1,0.89,151.63,399.54,aucun
32.4,48.1,5.6,13.4,0.0,2170-07-07,Zone 2,0.9,172.98,418.53,['innondation']
32.4,48.1,5.6,13.4,0.0,2170-07-07,Zone 3,0.5,254.35,355.54,aucun
32.4,48.1,5.6,13.4,0.0,2170-07-07,Zone 4,0.56,191.5,55.24,['innondation']
32.4,48.1,5.6,13.4,0.0,2170-07-07,Zone 5,0.55,186.69,979.31,['innondation']
40.4,39.7,6.8,18.4,0.0,2171-07-07,Zone 1,0.79,297.66,565.36,['seisme']
40.4,39.7,6.8,18.4,0.0,2171-07-07,Zone 2,0.53,198.05,370.3,['innondation']
40.4,39.7,6.8,18.4,0.0,2171-07-07,Zone 3,0.64,219.32,741.43,aucun
40.4,39.7,6.8,18.4,0.0,2171-07-07,Zone 4,0.37,129.14,217.49,['innondation']
40.4,39.7,6.8,18.4,0.0,2171-07-07,Zone 5,0.52,179.48,547.81,['innondation']
33.6,53.8,6.7,12.4,0.0,2170-08-07,Zone 1,0.68,157.77,398.88,aucun
33.6,53.8,6.7,12.4,0.0,2170-08-07,Zone 2,0.89,220.57,235.97,"['innondation', 'seisme']"
33.6,53.8,6.7,12.4,0.0,2170-08-07,Zone 3,0.57,292.64,292.76,aucun
33.6,53.8,6.7,12.4,0.0,2170-08-07,Zone 4,0.54,110.05,688.95,['innondation']
33.6,53.8,6.7,12.4,0.0,2170-08-07,Zone 5,0.33,109.17,226.44,aucun
42.4,27.1,3.1,8.9,0.0,2171-08-07,Zone 1,0.6,220.72,102.66,aucun
42.4,27.1,3.1,8.9,0.0,2171-08-07,Zone 2,0.65,217.42,283.81,"['innondation', 'seisme']"
42.4,27.1,3.1,8.9,0.0,2171-08-07,Zone 3,0.87,240.17,390.57,['seisme']
42.4,27.1,3.1,8.9,0.0,2171-08-07,Zone 4,0.66,165.25,938.34,['innondation']
42.4,27.1,3.1,8.9,0.0,2171-08-07,Zone 5,0.4,179.48,786.87,['innondation']
35.1,41.0,3.5,9.1,0.0,2171-09-07,Zone 1,0.69,211.25,15.68,aucun
35.1,41.0,3.5,9.1,0.0,2171-09-07,Zone 2,0.64,178.79,74.08,['innondation']
35.1,41.0,3.5,9.1,0.0,2171-09-07,Zone 3,0.69,261.97,505.81,aucun
35.1,41.0,3.5,9.1,0.0,2171-09-07,Zone 4,0.36,127.1,262.01,aucun
35.1,41.0,3.5,9.1,0.0,2171-09-07,Zone 5,0.41,187.08,663.7,aucun
8.5,62.9,3.2,2.8,0.0,2170-01-08,Zone 1,0.6,275.74,249.09,aucun
8.5,62.9,3.2,2.8,0.0,2170-01-08,Zone 2,0.54,162.96,347.96,['innondation']
8.5,62.9,3.2,2.8,0.0,2170-01-08,Zone 3,0.58,215.81,341.24,aucun
8.5,62.9,3.2,2.8,0.0,2170-01-08,Zone 4,0.63,178.24,502.82,['innondation']
8.5,62.9,3.2,2.8,0.0,2170-01-08,Zone 5,0.42,154.08,317.34,['innondation']
15.7,60.8,14.4,25.0,0.0,2171-01-08,Zone 1,0.62,256.73,506.71,['seisme']
15.7,60.8,14.4,25.0,0.0,2171-01-08,Zone 2,0.83,183.26,643.27,['innondation']
15.7,60.8,14.4,25.0,0.0,2171-01-08,Zone 3,0.95,218.58,522.44,aucun
15.7,60.8,14.4,25.0,0.0,2171-01-08,Zone 4,0.51,102.89,687.12,aucun
15.7,60.8,14.4,25.0,0.0,2171-01-08,Zone 5,0.42,189.07,868.59,['innondation']
20.2,64.2,4.6,6.7,0.0,2170-10-08,Zone 1,0.79,196.9,88.13,aucun
20.2,64.2,4.6,6.7,0.0,2170-10-08,Zone 2,0.64,181.39,159.43,['innondation']
20.2,64.2,4.6,6.7,0.0,2170-10-08,Zone 3,0.77,283.93,282.71,['seisme']
20.2,64.2,4.6,6.7,0.0,2170-10-08,Zone 4,0.51,169.4,429.25,['innondation']
20.2,64.2,4.6,6.7,0.0,2170-10-08,Zone 5,0.64,119.95,564.74,['innondation']
28.2,73.7,4.2,5.5,0.0,2171-10-08,Zone 1,0.64,282.83,417.06,aucun
28.2,73.7,4.2,5.5,0.0,2171-10-08,Zone 2,0.5,287.02,895.22,['innondation']
28.2,73.7,4.2,5.5,0.0,2171-10-08,Zone 3,0.5,250.0,29.11,aucun
28.2,73.7,4.2,5.5,0.0,2171-10-08,Zone 4,0.69,125.17,525.05,aucun
28.2,73.7,4.2,5.5,0.0,2171-10-08,Zone 5,0.68,121.81,657.44,['innondation']
15.9,69.9,10.0,15.8,0.0,2170-11-08,Zone 1,0.58,182.03,178.74,aucun
15.9,69.9,10.0,15.8,0.0,2170-11-08,Zone 2,0.9,292.2,750.16,"['innondation', 'seisme']"
15.9,69.9,10.0,15.8,0.0,2170-11-08,Zone 3,0.8,178.53,211.96,aucun
15.9,69.9,10.0,15.8,0.0,2170-11-08,Zone 4,0.39,197.32,274.34,aucun
15.9,69.9,10.0,15.8,0.0,2170-11-08,Zone 5,0.44,143.0,263.16,['innondation']
21.2,71.7,4.3,10.2,0.0,2171-11-08,Zone 1,0.74,259.54,45.38,aucun
21.2,71.7,4.3,10.2,0.0,2171-11-08,Zone 2,0.53,296.21,489.12,['innondation']
21.2,71.7,4.3,10.2,0.0,2171-11-08,Zone 3,0.57,169.31,308.49,aucun
21.2,71.7,4.3,10.2,0.0,2171-11-08,Zone 4,0.54,180.87,402.33,['innondation']
21.2,71.7,4.3,10.2,0.0,2171-11-08,Zone 5,0.33,195.01,826.21,aucun
15.2,64.1,18.9,29.1,0.0,2170-12-08,Zone 1,0.58,182.96,240.41,aucun
15.2,64.1,18.9,29.1,0.0,2170-12-08,Zone 2,0.83,202.04,830.97,aucun
15.2,64.1,18.9,29.1,0.0,2170-12-08,Zone 3,0.55,151.38,546.61,aucun
15.2,64.1,18.9,29.1,0.0,2170-12-08,Zone 4,0.32,195.41,759.21,['innondation']
15.2,64.1,18.9,29.1,0.0,2170-12-08,Zone 5,0.6,137.47,787.83,['innondation']
16.3,74.8,5.6,11.6,0.0,2171-12-08,Zone 1,0.82,285.57,260.3,['seisme']
16.3,74.8,5.6,11.6,0.0,2171-12-08,Zone 2,0.66,232.15,81.67,['innondation']
16.3,74.8,5.6,11.6,0.0,2171-12-08,Zone 3,0.71,252.72,394.19,['seisme']
16.3,74.8,5.6,11.6,0.0,2171-12-08,Zone 4,0.45,189.45,258.79,['innondation']
16.3,74.8,5.6,11.6,0.0,2171-12-08,Zone 5,0.34,116.05,854.95,['innondation']
12.2,67.1,5.5,8.3,0.0,2170-02-08,Zone 1,0.66,276.84,766.73,aucun
12.2,67.1,5.5,8.3,0.0,2170-02-08,Zone 2,0.94,202.19,901.54,aucun
12.2,67.1,5.5,8.3,0.0,2170-02-08,Zone 3,0.84,283.2,744.67,['seisme']
12.2,67.1,5.5,8.3,0.0,2170-02-08,Zone 4,0.63,192.2,387.36,['innondation']
12.2,67.1,5.5,8.3,0.0,2170-02-08,Zone 5,0.49,122.3,767.99,aucun
13.4,54.8,4.2,7.7,0.0,2171-02-08,Zone 1,0.87,266.57,400.0,aucun
13.4,54.8,4.2,7.7,0.0,2171-02-08,Zone 2,0.86,269.89,816.11,"['innondation', 'seisme']"
13.4,54.8,4.2,7.7,0.0,2171-02-08,Zone 3,0.67,171.81,645.49,aucun
13.4,54.8,4.2,7.7,0.0,2171-02-08,Zone 4,0.53,157.17,927.79,aucun
13.4,54.8,4.2,7.7,0.0,2171-02-08,Zone 5,0.34,190.48,181.29,['innondation']
15.5,60.5,6.7,10.8,0.0,2170-03-08,Zone 1,0.69,277.33,331.39,['seisme']
15.5,60.5,6.7,10.8,0.0,2170-03-08,Zone 2,0.54,163.59,962.33,['innondation']
15.5,60.5,6.7,10.8,0.0,2170-03-08,Zone 3,0.7,172.93,124.16,aucun
15.5,60.5,6.7,10.8,0.0,2170-03-08,Zone 4,0.37,116.41,392.26,['innondation']
15.5,60.5,6.7,10.8,0.0,2170-03-08,Zone 5,0.33,103.85,774.77,['innondation']
20.4,61.5,5.1,13.9,0.1,2171-03-08,Zone 1,0.63,206.07,229.65,['seisme']
20.4,61.5,5.1,13.9,0.1,2171-03-08,Zone 2,0.74,152.25,626.72,aucun
20.4,61.5,5.1,13.9,0.1,2171-03-08,Zone 3,0.83,264.84,593.58,['seisme']
20.4,61.5,5.1,13.9,0.1,2171-03-08,Zone 4,0.47,176.77,123.65,['innondation']
20.4,61.5,5.1,13.9,0.1,2171-03-08,Zone 5,0.45,177.6,324.54,['innondation']
19.3,32.1,7.5,17.4,0.0,2170-04-08,Zone 1,0.85,155.77,366.41,aucun
19.3,32.1,7.5,17.4,0.0,2170-04-08,Zone 2,1.0,287.4,165.07,"['innondation', 'seisme']"
19.3,32.1,7.5,17.4,0.0,2170-04-08,Zone 3,0.92,200.08,633.23,['seisme']
19.3,32.1,7.5,17.4,0.0,2170-04-08,Zone 4,0.54,188.61,10.67,['innondation']
19.3,32.1,7.5,17.4,0.0,2170-04-08,Zone 5,0.38,171.31,289.95,aucun
21.6,59.9,9.4,18.5,0.0,2171-04-08,Zone 1,0.97,162.72,767.47,aucun
21.6,59.9,9.4,18.5,0.0,2171-04-08,Zone 2,0.68,228.26,508.9,['innondation']
21.6,59.9,9.4,18.5,0.0,2171-04-08,Zone 3,0.68,250.92,237.33,['seisme']
21.6,59.9,9.4,18.5,0.0,2171-04-08,Zone 4,0.4,117.74,472.84,['innondation']
21.6,59.9,9.4,18.5,0.0,2171-04-08,Zone 5,0.66,111.05,654.78,['innondation']
28.1,48.4,6.6,20.1,0.0,2170-05-08,Zone 1,0.96,196.13,432.99,aucun
28.1,48.4,6.6,20.1,0.0,2170-05-08,Zone 2,0.52,261.04,437.33,['innondation']
28.1,48.4,6.6,20.1,0.0,2170-05-08,Zone 3,0.62,206.97,368.7,aucun
28.1,48.4,6.6,20.1,0.0,2170-05-08,Zone 4,0.67,135.9,729.56,['innondation']
28.1,48.4,6.6,20.1,0.0,2170-05-08,Zone 5,0.65,199.97,188.77,['innondation']
25.8,51.1,5.3,10.7,0.0,2171-05-08,Zone 1,0.94,217.48,598.07,aucun
25.8,51.1,5.3,10.7,0.0,2171-05-08,Zone 2,0.76,230.87,77.61,aucun
25.8,51.1,5.3,10.7,0.0,2171-05-08,Zone 3,0.68,233.05,668.01,['seisme']
25.8,51.1,5.3,10.7,0.0,2171-05-08,Zone 4,0.43,119.7,955.25,['innondation']
25.8,51.1,5.3,10.7,0.0,2171-05-08,Zone 5,0.5,179.59,76.85,aucun
35.1,39.6,3.1,8.6,0.0,2170-06-08,Zone 1,0.64,254.13,151.94,['seisme']
35.1,39.6,3.1,8.6,0.0,2170-06-08,Zone 2,0.53,171.33,99.22,['innondation']
35.1,39.6,3.1,8.6,0.0,2170-06-08,Zone 3,0.79,239.9,651.27,['seisme']
35.1,39.6,3.1,8.6,0.0,2170-06-08,Zone 4,0.6,170.64,799.09,aucun
35.1,39.6,3.1,8.6,0.0,2170-06-08,Zone 5,0.33,141.78,27.27,['innondation']
28.6,61.4,5.2,11.5,0.0,2171-06-08,Zone 1,0.84,287.85,792.4,['seisme']
28.6,61.4,5.2,11.5,0.0,2171-06-08,Zone 2,0.88,243.27,500.12,aucun
28.6,61.4,5.2,11.5,0.0,2171-06-08,Zone 3,0.81,273.21,375.68,['seisme']
28.6,61.4,5.2,11.5,0.0,2171-06-08,Zone 4,0.51,120.95,800.64,['innondation']
28.6,61.4,5.2,11.5,0.0,2171-06-08,Zone 5,0.49,178.8,792.52,['innondation']
30.9,44.1,5.3,13.2,0.0,2170-07-08,Zone 1,0.58,270.63,126.82,aucun
30.9,44.1,5.3,13.2,0.0,2170-07-08,Zone 2,0.8,251.4,568.6,"['innondation', 'seisme']"
30.9,44.1,5.3,13.2,0.0,2170-07-08,Zone 3,0.61,288.6,94.1,['seisme']
30.9,44.1,5.3,13.2,0.0,2170-07-08,Zone 4,0.43,164.98,569.26,['innondation']
30.9,44.1,5.3,13.2,0.0,2170-07-08,Zone 5,0.61,124.17,644.31,['innondation']
34.6,35.5,5.5,14.1,0.0,2171-07-08,Zone 1,0.53,211.84,218.44,aucun
34.6,35.5,5.5,14.1,0.0,2171-07-08,Zone 2,0.81,232.17,496.03,['innondation']
34.6,35.5,5.5,14.1,0.0,2171-07-08,Zone 3,0.76,274.31,778.1,['seisme']
34.6,35.5,5.5,14.1,0.0,2171-07-08,Zone 4,0.53,105.72,156.94,['innondation']
34.6,35.5,5.5,14.1,0.0,2171-07-08,Zone 5,0.49,116.53,983.96,['innondation']
31.4,41.6,3.2,6.8,0.0,2170-08-08,Zone 1,0.91,284.0,632.63,['seisme']
31.4,41.6,3.2,6.8,0.0,2170-08-08,Zone 2,0.75,233.42,289.57,['seisme']
31.4,41.6,3.2,6.8,0.0,2170-08-08,Zone 3,0.92,285.36,399.53,['seisme']
31.4,41.6,3.2,6.8,0.0,2170-08-08,Zone 4,0.64,102.54,460.49,aucun
31.4,41.6,3.2,6.8,0.0,2170-08-08,Zone 5,0.64,146.25,867.76,['innondation']
40.9,26.9,3.3,8.0,0.0,2171-08-08,Zone 1,0.68,259.95,265.29,['seisme']
40.9,26.9,3.3,8.0,0.0,2171-08-08,Zone 2,0.76,150.36,995.15,['innondation']
40.9,26.9,3.3,8.0,0.0,2171-08-08,Zone 3,0.71,291.81,14.4,aucun
40.9,26.9,3.3,8.0,0.0,2171-08-08,Zone 4,0.61,124.22,20.01,aucun
40.9,26.9,3.3,8.0,0.0,2171-08-08,Zone 5,0.67,136.65,685.71,['innondation']
33.6,37.5,2.3,5.8,0.0,2171-09-08,Zone 1,0.52,207.04,623.99,aucun
33.6,37.5,2.3,5.8,0.0,2171-09-08,Zone 2,0.65,283.58,837.24,"['innondation', 'seisme']"
33.6,37.5,2.3,5.8,0.0,2171-09-08,Zone 3,0.56,172.54,579.45,aucun
33.6,37.5,2.3,5.8,0.0,2171-09-08,Zone 4,0.31,128.44,590.7,['innondation']
33.6,37.5,2.3,5.8,0.0,2171-09-08,Zone 5,0.36,180.22,201.69,['innondation']
6.0,64.9,3.2,2.9,0.0,2170-01-09,Zone 1,0.9,241.31,425.07,aucun
6.0,64.9,3.2,2.9,0.0,2170-01-09,Zone 2,0.72,272.31,57.89,"['innondation', 'seisme']"
6.0,64.9,3.2,2.9,0.0,2170-01-09,Zone 3,0.92,176.5,750.79,aucun
6.0,64.9,3.2,2.9,0.0,2170-01-09,Zone 4,0.68,135.03,376.47,['innondation']
6.0,64.9,3.2,2.9,0.0,2170-01-09,Zone 5,0.47,111.4,149.68,['innondation']
-1.1,54.5,8.4,11.5,0.2,2171-01-09,Zone 1,0.93,232.71,755.1,['seisme']
-1.1,54.5,8.4,11.5,0.2,2171-01-09,Zone 2,0.58,218.11,270.19,['innondation']
-1.1,54.5,8.4,11.5,0.2,2171-01-09,Zone 3,0.53,152.97,24.04,aucun
-1.1,54.5,8.4,11.5,0.2,2171-01-09,Zone 4,0.45,134.94,627.09,['innondation']
-1.1,54.5,8.4,11.5,0.2,2171-01-09,Zone 5,0.39,193.45,237.85,aucun
21.3,72.0,3.8,5.3,0.0,2170-10-09,Zone 1,0.64,298.8,491.28,['seisme']
21.3,72.0,3.8,5.3,0.0,2170-10-09,Zone 2,0.71,167.09,63.25,['innondation']
21.3,72.0,3.8,5.3,0.0,2170-10-09,Zone 3,0.81,197.64,327.19,aucun
21.3,72.0,3.8,5.3,0.0,2170-10-09,Zone 4,0.63,101.22,311.51,['innondation']
21.3,72.0,3.8,5.3,0.0,2170-10-09,Zone 5,0.58,111.41,295.02,aucun
27.7,60.3,4.6,8.9,0.0,2171-10-09,Zone 1,0.52,206.14,306.58,aucun
27.7,60.3,4.6,8.9,0.0,2171-10-09,Zone 2,0.99,299.82,446.73,['seisme']
27.7,60.3,4.6,8.9,0.0,2171-10-09,Zone 3,0.7,218.64,453.35,['seisme']
27.7,60.3,4.6,8.9,0.0,2171-10-09,Zone 4,0.38,141.58,726.87,aucun
27.7,60.3,4.6,8.9,0.0,2171-10-09,Zone 5,0.58,167.76,538.85,['innondation']
9.7,80.5,2.7,0.0,0.0,2170-11-09,Zone 1,0.84,204.66,383.02,['seisme']
9.7,80.5,2.7,0.0,0.0,2170-11-09,Zone 2,0.63,207.93,382.28,aucun
9.7,80.5,2.7,0.0,0.0,2170-11-09,Zone 3,0.82,291.58,569.52,['seisme']
9.7,80.5,2.7,0.0,0.0,2170-11-09,Zone 4,0.51,105.27,731.41,['innondation']
9.7,80.5,2.7,0.0,0.0,2170-11-09,Zone 5,0.52,131.82,614.78,['innondation']
19.4,80.1,2.7,2.8,0.0,2171-11-09,Zone 1,0.92,274.74,276.24,aucun
19.4,80.1,2.7,2.8,0.0,2171-11-09,Zone 2,0.84,296.05,676.06,"['innondation', 'seisme']"
19.4,80.1,2.7,2.8,0.0,2171-11-09,Zone 3,0.8,232.72,580.33,aucun
19.4,80.1,2.7,2.8,0.0,2171-11-09,Zone 4,0.48,106.98,297.6,['innondation']
