,temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,date,quartier,sismicite,concentration_gaz,pluie_totale,catastrophe
2751,14.0,65.4,3.4,4.0,0.0,2171-12-04,Zone 2,0.93,181.12,350.89,['innondation']
2752,14.0,65.4,3.4,4.0,0.0,2171-12-04,Zone 3,0.69,280.62,473.26,['seisme']
2753,14.0,65.4,3.4,4.0,0.0,2171-12-04,Zone 4,0.62,199.6,136.47,aucun
2754,14.0,65.4,3.4,4.0,0.0,2171-12-04,Zone 5,0.65,131.47,278.57,aucun
2755,20.2,66.8,6.6,14.1,0.0,2170-02-04,Zone 1,0.64,296.43,126.85,aucun
2756,20.2,66.8,6.6,14.1,0.0,2170-02-04,Zone 2,0.83,268.13,481.77,aucun
2757,20.2,66.8,6.6,14.1,0.0,2170-02-04,Zone 3,0.94,299.45,646.93,['seisme']
2758,20.2,66.8,6.6,14.1,0.0,2170-02-04,Zone 4,0.32,134.4,894.38,['innondation']
2759,20.2,66.8,6.6,14.1,0.0,2170-02-04,Zone 5,0.59,130.5,201.94,aucun
2760,17.6,65.6,7.0,10.1,0.0,2171-02-04,Zone 1,0.72,186.51,158.5,aucun
2761,17.6,65.6,7.0,10.1,0.0,2171-02-04,Zone 2,0.51,164.24,542.66,['innondation']
2762,17.6,65.6,7.0,10.1,0.0,2171-02-04,Zone 3,0.94,199.0,732.47,aucun
2763,17.6,65.6,7.0,10.1,0.0,2171-02-04,Zone 4,0.3,151.91,314.56,['innondation']
2764,17.6,65.6,7.0,10.1,0.0,2171-02-04,Zone 5,0.48,163.74,59.43,['innondation']
2765,17.7,68.2,4.7,10.8,0.0,2170-03-04,Zone 1,0.5,263.54,273.91,aucun
"2766,17.7,68.2,4.7,10.8,0.0,2170-03-04,Zone 2,0.68,255.93,678.05,""['innondation', 'seisme']"""
2767,17.7,68.2,4.7,10.8,0.0,2170-03-04,Zone 3,0.91,191.99,9.25,aucun
2768,17.7,68.2,4.7,10.8,0.0,2170-03-04,Zone 4,0.69,159.98,386.32,['innondation']
2769,17.7,68.2,4.7,10.8,0.0,2170-03-04,Zone 5,0.54,147.6,521.6,['innondation']
2770,17.5,69.5,12.4,19.4,0.1,2171-03-04,Zone 1,0.99,212.47,735.48,['seisme']
"2771,17.5,69.5,12.4,19.4,0.1,2171-03-04,Zone 2,0.85,240.89,400.77,""['innondation', 'seisme']"""
2772,17.5,69.5,12.4,19.4,0.1,2171-03-04,Zone 3,0.94,246.12,268.35,aucun
2773,17.5,69.5,12.4,19.4,0.1,2171-03-04,Zone 4,0.45,163.53,172.21,aucun
2774,17.5,69.5,12.4,19.4,0.1,2171-03-04,Zone 5,0.54,157.19,678.45,['innondation']
2775,17.8,50.0,5.2,10.1,0.0,2170-04-04,Zone 1,0.88,212.68,388.08,['seisme']
2776,17.8,50.0,5.2,10.1,0.0,2170-04-04,Zone 2,0.51,169.5,518.72,['innondation']
2777,17.8,50.0,5.2,10.1,0.0,2170-04-04,Zone 3,0.58,226.62,443.8,aucun
2778,17.8,50.0,5.2,10.1,0.0,2170-04-04,Zone 4,0.42,130.79,747.22,['innondation']
2779,17.8,50.0,5.2,10.1,0.0,2170-04-04,Zone 5,0.52,178.79,50.39,['innondation']
2780,9.4,55.8,4.0,6.0,0.0,2171-04-04,Zone 1,0.99,193.31,468.29,aucun
"2781,9.4,55.8,4.0,6.0,0.0,2171-04-04,Zone 2,0.68,285.16,340.83,""['innondation', 'seisme']"""
2782,9.4,55.8,4.0,6.0,0.0,2171-04-04,Zone 3,0.68,271.94,297.46,['seisme']
2783,9.4,55.8,4.0,6.0,0.0,2171-04-04,Zone 4,0.67,123.76,918.14,['innondation']
2784,9.4,55.8,4.0,6.0,0.0,2171-04-04,Zone 5,0.52,107.61,608.17,aucun
2785,20.6,47.9,6.2,13.4,0.0,2170-05-04,Zone 1,0.66,165.81,727.96,aucun
"2786,20.6,47.9,6.2,13.4,0.0,2170-05-04,Zone 2,0.86,245.18,995.75,""['innondation', 'seisme']"""
2787,20.6,47.9,6.2,13.4,0.0,2170-05-04,Zone 3,0.67,161.58,392.4,aucun
2788,20.6,47.9,6.2,13.4,0.0,2170-05-04,Zone 4,0.57,199.5,318.48,['innondation']
2789,20.6,47.9,6.2,13.4,0.0,2170-05-04,Zone 5,0.54,125.22,237.02,aucun
2790,29.5,65.7,4.7,8.3,0.1,2170-06-04,Zone 1,0.86,211.84,241.19,['seisme']
"2791,29.5,65.7,4.7,8.3,0.1,2170-06-04,Zone 2,0.7,288.08,873.93,""['innondation', 'seisme']"""
2792,29.5,65.7,4.7,8.3,0.1,2170-06-04,Zone 3,0.7,228.03,152.04,['seisme']
2793,29.5,65.7,4.7,8.3,0.1,2170-06-04,Zone 4,0.69,199.46,231.36,['innondation']
2794,29.5,65.7,4.7,8.3,0.1,2170-06-04,Zone 5,0.62,130.26,664.55,['innondation']
2795,33.0,59.1,2.8,5.6,0.0,2171-06-04,Zone 1,0.59,243.61,644.57,aucun
"2796,33.0,59.1,2.8,5.6,0.0,2171-06-04,Zone 2,0.78,299.29,816.15,""['innondation', 'seisme']"""
2797,33.0,59.1,2.8,5.6,0.0,2171-06-04,Zone 3,0.73,202.61,67.94,['seisme']
2798,33.0,59.1,2.8,5.6,0.0,2171-06-04,Zone 4,0.58,149.01,73.68,['innondation']
2799,33.0,59.1,2.8,5.6,0.0,2171-06-04,Zone 5,0.55,159.43,64.71,aucun
2800,36.4,54.0,4.5,10.3,0.0,2170-07-04,Zone 1,0.73,274.67,425.16,['seisme']
2801,36.4,54.0,4.5,10.3,0.0,2170-07-04,Zone 2,0.82,297.24,94.96,['seisme']
2802,36.4,54.0,4.5,10.3,0.0,2170-07-04,Zone 3,0.88,232.91,685.66,aucun
2803,36.4,54.0,4.5,10.3,0.0,2170-07-04,Zone 4,0.57,191.63,978.46,['innondation']
2804,36.4,54.0,4.5,10.3,0.0,2170-07-04,Zone 5,0.51,168.34,631.35,aucun
2805,34.6,46.9,7.7,14.3,0.0,2171-07-04,Zone 1,0.79,175.17,8.01,aucun
"2806,34.6,46.9,7.7,14.3,0.0,2171-07-04,Zone 2,0.7,289.45,185.56,""['innondation', 'seisme']"""
2807,34.6,46.9,7.7,14.3,0.0,2171-07-04,Zone 3,0.52,152.55,48.81,aucun
2808,34.6,46.9,7.7,14.3,0.0,2171-07-04,Zone 4,0.48,101.58,364.05,aucun
2809,34.6,46.9,7.7,14.3,0.0,2171-07-04,Zone 5,0.45,122.75,639.01,['innondation']
2810,33.4,53.6,8.2,14.6,0.1,2170-08-04,Zone 1,0.9,282.18,602.3,['seisme']
"2811,33.4,53.6,8.2,14.6,0.1,2170-08-04,Zone 2,0.88,240.94,838.98,""['innondation', 'seisme']"""
2812,33.4,53.6,8.2,14.6,0.1,2170-08-04,Zone 3,0.8,192.58,797.33,aucun
2813,33.4,53.6,8.2,14.6,0.1,2170-08-04,Zone 4,0.54,158.92,151.87,['innondation']
2814,33.4,53.6,8.2,14.6,0.1,2170-08-04,Zone 5,0.46,143.38,915.93,['innondation']
2815,41.7,33.4,4.3,10.8,0.0,2171-08-04,Zone 1,1.0,273.33,421.39,['seisme']
2816,41.7,33.4,4.3,10.8,0.0,2171-08-04,Zone 2,0.96,200.47,586.4,aucun
2817,41.7,33.4,4.3,10.8,0.0,2171-08-04,Zone 3,0.66,165.44,400.96,aucun
2818,41.7,33.4,4.3,10.8,0.0,2171-08-04,Zone 4,0.7,130.02,773.19,['innondation']
2819,41.7,33.4,4.3,10.8,0.0,2171-08-04,Zone 5,0.38,112.64,50.33,['innondation']
2820,37.7,47.6,4.5,14.2,0.0,2171-09-04,Zone 1,0.66,236.79,589.02,['seisme']
2821,37.7,47.6,4.5,14.2,0.0,2171-09-04,Zone 2,0.83,237.41,913.92,aucun
2822,37.7,47.6,4.5,14.2,0.0,2171-09-04,Zone 3,0.7,271.2,362.27,aucun
2823,37.7,47.6,4.5,14.2,0.0,2171-09-04,Zone 4,0.64,187.0,782.88,['innondation']
2824,37.7,47.6,4.5,14.2,0.0,2171-09-04,Zone 5,0.35,156.86,134.42,['innondation']
2825,9.2,65.9,3.7,5.7,0.0,2170-01-05,Zone 1,0.62,289.34,784.64,['seisme']
"2826,9.2,65.9,3.7,5.7,0.0,2170-01-05,Zone 2,0.82,206.06,564.73,""['innondation', 'seisme']"""
2827,9.2,65.9,3.7,5.7,0.0,2170-01-05,Zone 3,0.96,162.04,2.84,aucun
2828,9.2,65.9,3.7,5.7,0.0,2170-01-05,Zone 4,0.32,196.66,137.99,['innondation']
2829,9.2,65.9,3.7,5.7,0.0,2170-01-05,Zone 5,0.5,148.15,897.73,['innondation']
2830,13.8,73.9,6.3,12.9,0.0,2171-01-05,Zone 1,0.75,294.35,740.24,aucun
"2831,13.8,73.9,6.3,12.9,0.0,2171-01-05,Zone 2,0.98,256.75,833.8,""['innondation', 'seisme']"""
2832,13.8,73.9,6.3,12.9,0.0,2171-01-05,Zone 3,0.58,246.45,609.34,aucun
2833,13.8,73.9,6.3,12.9,0.0,2171-01-05,Zone 4,0.37,175.8,859.59,['innondation']
2834,13.8,73.9,6.3,12.9,0.0,2171-01-05,Zone 5,0.57,134.37,109.0,['innondation']
2835,21.2,65.7,7.2,13.4,0.1,2170-10-05,Zone 1,1.0,266.0,722.67,['seisme']
2836,21.2,65.7,7.2,13.4,0.1,2170-10-05,Zone 2,0.88,248.53,375.07,aucun
2837,21.2,65.7,7.2,13.4,0.1,2170-10-05,Zone 3,0.73,156.37,276.43,aucun
2838,21.2,65.7,7.2,13.4,0.1,2170-10-05,Zone 4,0.53,128.15,796.66,['innondation']
2839,21.2,65.7,7.2,13.4,0.1,2170-10-05,Zone 5,0.56,142.38,207.51,['innondation']
2840,29.5,58.7,4.6,14.2,0.0,2171-10-05,Zone 1,0.99,268.08,253.4,['seisme']
"2841,29.5,58.7,4.6,14.2,0.0,2171-10-05,Zone 2,0.92,207.56,913.48,""['innondation', 'seisme']"""
2842,29.5,58.7,4.6,14.2,0.0,2171-10-05,Zone 3,0.5,267.39,508.71,aucun
2843,29.5,58.7,4.6,14.2,0.0,2171-10-05,Zone 4,0.61,191.68,486.6,['innondation']
2844,29.5,58.7,4.6,14.2,0.0,2171-10-05,Zone 5,0.34,195.17,774.97,aucun
2845,15.0,62.5,6.0,10.5,0.0,2170-11-05,Zone 1,0.7,198.24,734.33,aucun
"2846,15.0,62.5,6.0,10.5,0.0,2170-11-05,Zone 2,0.74,289.3,158.03,""['innondation', 'seisme']"""
2847,15.0,62.5,6.0,10.5,0.0,2170-11-05,Zone 3,0.7,202.18,230.4,['seisme']
2848,15.0,62.5,6.0,10.5,0.0,2170-11-05,Zone 4,0.47,144.29,563.16,['innondation']
2849,15.0,62.5,6.0,10.5,0.0,2170-11-05,Zone 5,0.58,137.81,723.71,['innondation']
2850,13.9,68.3,3.9,5.5,0.0,2171-11-05,Zone 1,0.71,156.33,34.06,aucun
2851,13.9,68.3,3.9,5.5,0.0,2171-11-05,Zone 2,0.74,194.61,61.4,aucun
2852,13.9,68.3,3.9,5.5,0.0,2171-11-05,Zone 3,0.79,203.38,761.94,['seisme']
2853,13.9,68.3,3.9,5.5,0.0,2171-11-05,Zone 4,0.57,120.12,617.3,['innondation']
2854,13.9,68.3,3.9,5.5,0.0,2171-11-05,Zone 5,0.51,169.15,636.9,aucun
2855,-29.7,13.4,3.9,3.8,0.0,2170-12-05,Zone 1,0.88,223.41,622.92,['seisme']
2856,-29.7,13.4,3.9,3.8,0.0,2170-12-05,Zone 2,0.73,153.85,425.48,['innondation']
2857,-29.7,13.4,3.9,3.8,0.0,2170-12-05,Zone 3,0.64,249.24,767.02,aucun
2858,-29.7,13.4,3.9,3.8,0.0,2170-12-05,Zone 4,0.45,163.24,589.73,['innondation']
2859,-29.7,13.4,3.9,3.8,0.0,2170-12-05,Zone 5,0.57,193.98,398.89,aucun
2860,13.3,58.9,4.2,5.5,0.1,2171-12-05,Zone 1,0.68,172.64,761.89,aucun
2861,13.3,58.9,4.2,5.5,0.1,2171-12-05,Zone 2,0.78,296.6,538.36,['innondation']
2862,13.3,58.9,4.2,5.5,0.1,2171-12-05,Zone 3,0.63,175.51,273.62,aucun
2863,13.3,58.9,4.2,5.5,0.1,2171-12-05,Zone 4,0.5,132.62,158.01,aucun
2864,13.3,58.9,4.2,5.5,0.1,2171-12-05,Zone 5,0.65,144.21,704.86,['innondation']
2865,22.2,72.2,4.6,16.1,0.0,2170-02-05,Zone 1,0.93,157.7,519.94,aucun
2866,22.2,72.2,4.6,16.1,0.0,2170-02-05,Zone 2,0.59,276.66,876.34,['innondation']
2867,22.2,72.2,4.6,16.1,0.0,2170-02-05,Zone 3,0.77,250.92,409.91,aucun
2868,22.2,72.2,4.6,16.1,0.0,2170-02-05,Zone 4,0.39,195.16,61.45,aucun
2869,22.2,72.2,4.6,16.1,0.0,2170-02-05,Zone 5,0.5,153.33,4.52,['innondation']
2870,6.6,72.1,2.4,0.0,0.0,2171-02-05,Zone 1,0.54,172.24,166.64,aucun
"2871,6.6,72.1,2.4,0.0,0.0,2171-02-05,Zone 2,0.72,291.52,699.43,""['innondation', 'seisme']"""
2872,6.6,72.1,2.4,0.0,0.0,2171-02-05,Zone 3,0.83,219.25,573.26,['seisme']
2873,6.6,72.1,2.4,0.0,0.0,2171-02-05,Zone 4,0.31,111.49,690.16,['innondation']
2874,6.6,72.1,2.4,0.0,0.0,2171-02-05,Zone 5,0.51,193.17,612.69,aucun
2875,18.8,52.5,3.3,6.6,0.0,2170-03-05,Zone 1,0.9,266.35,40.53,['seisme']
2876,18.8,52.5,3.3,6.6,0.0,2170-03-05,Zone 2,0.66,287.84,437.62,['innondation']
2877,18.8,52.5,3.3,6.6,0.0,2170-03-05,Zone 3,0.85,293.79,675.97,['seisme']
2878,18.8,52.5,3.3,6.6,0.0,2170-03-05,Zone 4,0.32,101.65,619.23,aucun
2879,18.8,52.5,3.3,6.6,0.0,2170-03-05,Zone 5,0.53,187.47,103.34,['innondation']
2880,16.0,66.1,7.9,13.6,0.0,2171-03-05,Zone 1,0.51,165.6,230.87,aucun
2881,16.0,66.1,7.9,13.6,0.0,2171-03-05,Zone 2,0.68,278.35,49.38,aucun
2882,16.0,66.1,7.9,13.6,0.0,2171-03-05,Zone 3,0.55,237.24,233.4,aucun
2883,16.0,66.1,7.9,13.6,0.0,2171-03-05,Zone 4,0.48,168.76,250.73,aucun
2884,16.0,66.1,7.9,13.6,0.0,2171-03-05,Zone 5,0.52,116.77,416.45,['innondation']
2885,25.9,34.5,13.0,25.7,0.0,2170-04-05,Zone 1,0.55,165.4,759.7,aucun
"2886,25.9,34.5,13.0,25.7,0.0,2170-04-05,Zone 2,0.76,288.78,829.77,""['innondation', 'seisme']"""
2887,25.9,34.5,13.0,25.7,0.0,2170-04-05,Zone 3,0.94,178.27,444.42,aucun
2888,25.9,34.5,13.0,25.7,0.0,2170-04-05,Zone 4,0.62,153.85,786.64,['innondation']
2889,25.9,34.5,13.0,25.7,0.0,2170-04-05,Zone 5,0.31,141.08,41.19,aucun
2890,15.4,41.5,3.9,9.2,0.0,2171-04-05,Zone 1,0.5,208.52,206.45,aucun
2891,15.4,41.5,3.9,9.2,0.0,2171-04-05,Zone 2,0.64,164.31,515.66,['innondation']
2892,15.4,41.5,3.9,9.2,0.0,2171-04-05,Zone 3,0.69,219.15,505.55,['seisme']
2893,15.4,41.5,3.9,9.2,0.0,2171-04-05,Zone 4,0.32,126.15,212.06,aucun
2894,15.4,41.5,3.9,9.2,0.0,2171-04-05,Zone 5,0.31,101.51,471.91,aucun
2895,15.3,70.7,2.9,1.2,0.0,2170-05-05,Zone 1,0.51,248.64,178.73,aucun
"2896,15.3,70.7,2.9,1.2,0.0,2170-05-05,Zone 2,0.63,281.28,891.92,""['innondation', 'seisme']"""
2897,15.3,70.7,2.9,1.2,0.0,2170-05-05,Zone 3,0.62,253.54,623.53,aucun
2898,15.3,70.7,2.9,1.2,0.0,2170-05-05,Zone 4,0.35,126.2,561.6,['innondation']
2899,15.3,70.7,2.9,1.2,0.0,2170-05-05,Zone 5,0.42,104.86,169.44,['innondation']
2900,23.5,49.3,7.6,17.1,0.0,2171-05-05,Zone 1,0.62,228.77,795.65,aucun
2901,23.5,49.3,7.6,17.1,0.0,2171-05-05,Zone 2,0.54,259.1,334.24,aucun
2902,23.5,49.3,7.6,17.1,0.0,2171-05-05,Zone 3,0.75,206.55,628.9,aucun
2903,23.5,49.3,7.6,17.1,0.0,2171-05-05,Zone 4,0.4,150.22,269.18,aucun
2904,23.5,49.3,7.6,17.1,0.0,2171-05-05,Zone 5,0.68,148.42,972.89,['innondation']
2905,33.0,50.2,3.1,7.9,0.0,2170-06-05,Zone 1,0.83,298.0,187.66,['seisme']
"2906,33.0,50.2,3.1,7.9,0.0,2170-06-05,Zone 2,0.92,294.87,182.52,""['innondation', 'seisme']"""
2907,33.0,50.2,3.1,7.9,0.0,2170-06-05,Zone 3,0.54,156.49,794.01,aucun
2908,33.0,50.2,3.1,7.9,0.0,2170-06-05,Zone 4,0.64,190.51,411.38,['innondation']
2909,33.0,50.2,3.1,7.9,0.0,2170-06-05,Zone 5,0.46,156.36,973.34,['innondation']
2910,34.3,47.6,6.3,12.2,0.0,2171-06-05,Zone 1,0.73,274.73,644.16,aucun
"2911,34.3,47.6,6.3,12.2,0.0,2171-06-05,Zone 2,0.96,271.57,317.04,""['innondation', 'seisme']"""
2912,34.3,47.6,6.3,12.2,0.0,2171-06-05,Zone 3,0.84,227.08,286.65,['seisme']
2913,34.3,47.6,6.3,12.2,0.0,2171-06-05,Zone 4,0.46,192.82,276.61,['innondation']
2914,34.3,47.6,6.3,12.2,0.0,2171-06-05,Zone 5,0.34,123.19,320.79,['innondation']
2915,34.2,54.7,3.8,13.9,0.1,2170-07-05,Zone 1,0.86,255.23,380.34,['seisme']
2916,34.2,54.7,3.8,13.9,0.1,2170-07-05,Zone 2,0.82,228.46,131.42,['seisme']
2917,34.2,54.7,3.8,13.9,0.1,2170-07-05,Zone 3,0.67,170.38,186.24,aucun
2918,34.2,54.7,3.8,13.9,0.1,2170-07-05,Zone 4,0.7,161.2,699.25,aucun
2919,34.2,54.7,3.8,13.9,0.1,2170-07-05,Zone 5,0.32,171.91,331.44,['innondation']
2920,42.4,35.0,3.7,12.4,0.0,2171-07-05,Zone 1,0.9,241.45,49.07,aucun
"2921,42.4,35.0,3.7,12.4,0.0,2171-07-05,Zone 2,0.73,228.09,71.48,""['innondation', 'seisme']"""
2922,42.4,35.0,3.7,12.4,0.0,2171-07-05,Zone 3,0.78,155.84,376.23,aucun
2923,42.4,35.0,3.7,12.4,0.0,2171-07-05,Zone 4,0.38,175.47,983.02,['innondation']
2924,42.4,35.0,3.7,12.4,0.0,2171-07-05,Zone 5,0.6,116.77,380.42,aucun
2925,33.4,44.1,4.2,10.9,0.0,2170-08-05,Zone 1,0.63,277.64,362.99,aucun
2926,33.4,44.1,4.2,10.9,0.0,2170-08-05,Zone 2,0.75,159.71,632.75,['innondation']
2927,33.4,44.1,4.2,10.9,0.0,2170-08-05,Zone 3,0.59,205.81,570.68,aucun
2928,33.4,44.1,4.2,10.9,0.0,2170-08-05,Zone 4,0.33,152.07,11.27,['innondation']
2929,33.4,44.1,4.2,10.9,0.0,2170-08-05,Zone 5,0.37,198.07,619.4,['innondation']
2930,41.7,55.4,3.8,15.3,0.0,2171-09-05,Zone 1,0.54,179.89,594.93,aucun
2931,41.7,55.4,3.8,15.3,0.0,2171-09-05,Zone 2,0.79,263.89,839.77,aucun
2932,41.7,55.4,3.8,15.3,0.0,2171-09-05,Zone 3,0.56,276.45,610.77,aucun
2933,41.7,55.4,3.8,15.3,0.0,2171-09-05,Zone 4,0.66,148.53,438.81,['innondation']
2934,41.7,55.4,3.8,15.3,0.0,2171-09-05,Zone 5,0.3,173.81,36.09,['innondation']
2935,5.5,62.1,2.5,1.4,0.0,2170-01-06,Zone 1,0.93,157.8,24.28,aucun
"2936,5.5,62.1,2.5,1.4,0.0,2170-01-06,Zone 2,0.93,202.21,917.42,""['innondation', 'seisme']"""
2937,5.5,62.1,2.5,1.4,0.0,2170-01-06,Zone 3,0.8,271.9,764.99,['seisme']
2938,5.5,62.1,2.5,1.4,0.0,2170-01-06,Zone 4,0.61,178.17,272.18,aucun
2939,5.5,62.1,2.5,1.4,0.0,2170-01-06,Zone 5,0.53,188.69,503.14,['innondation']
2940,10.5,60.7,4.4,7.3,0.0,2171-01-06,Zone 1,0.59,177.49,414.22,aucun
2941,10.5,60.7,4.4,7.3,0.0,2171-01-06,Zone 2,0.57,239.27,392.38,['innondation']
2942,10.5,60.7,4.4,7.3,0.0,2171-01-06,Zone 3,0.9,206.85,489.37,['seisme']
2943,10.5,60.7,4.4,7.3,0.0,2171-01-06,Zone 4,0.61,158.98,796.2,['innondation']
2944,10.5,60.7,4.4,7.3,0.0,2171-01-06,Zone 5,0.66,160.05,9.37,['innondation']
2945,18.7,67.0,6.8,9.9,0.0,2170-10-06,Zone 1,0.98,158.5,397.27,aucun
2946,18.7,67.0,6.8,9.9,0.0,2170-10-06,Zone 2,0.54,270.46,995.56,['innondation']
2947,18.7,67.0,6.8,9.9,0.0,2170-10-06,Zone 3,0.62,209.48,589.42,aucun
2948,18.7,67.0,6.8,9.9,0.0,2170-10-06,Zone 4,0.62,180.56,472.31,['innondation']
2949,18.7,67.0,6.8,9.9,0.0,2170-10-06,Zone 5,0.62,182.07,593.41,['innondation']
2950,22.3,65.9,4.3,6.9,0.0,2171-10-06,Zone 1,0.53,260.34,681.31,aucun
2951,22.3,65.9,4.3,6.9,0.0,2171-10-06,Zone 2,0.51,166.37,730.05,['innondation']
2952,22.3,65.9,4.3,6.9,0.0,2171-10-06,Zone 3,0.57,215.55,722.59,aucun
2953,22.3,65.9,4.3,6.9,0.0,2171-10-06,Zone 4,0.36,197.23,734.06,['innondation']
2954,22.3,65.9,4.3,6.9,0.0,2171-10-06,Zone 5,0.64,180.1,722.49,['innondation']
2955,12.7,74.7,7.6,13.4,0.0,2170-11-06,Zone 1,0.56,224.77,526.02,aucun
2956,12.7,74.7,7.6,13.4,0.0,2170-11-06,Zone 2,0.89,172.22,656.59,['innondation']
2957,12.7,74.7,7.6,13.4,0.0,2170-11-06,Zone 3,0.95,279.8,603.23,aucun
2958,12.7,74.7,7.6,13.4,0.0,2170-11-06,Zone 4,0.56,197.83,505.95,['innondation']
2959,12.7,74.7,7.6,13.4,0.0,2170-11-06,Zone 5,0.51,150.88,992.45,aucun
2960,16.7,54.0,4.5,5.9,0.0,2171-11-06,Zone 1,0.74,299.04,550.09,['seisme']
2961,16.7,54.0,4.5,5.9,0.0,2171-11-06,Zone 2,0.63,157.55,87.25,['innondation']
2962,16.7,54.0,4.5,5.9,0.0,2171-11-06,Zone 3,0.64,213.61,318.45,['seisme']
2963,16.7,54.0,4.5,5.9,0.0,2171-11-06,Zone 4,0.68,162.06,792.57,['innondation']
2964,16.7,54.0,4.5,5.9,0.0,2171-11-06,Zone 5,0.61,116.01,543.39,aucun
2965,13.9,72.5,10.9,19.2,0.0,2170-12-06,Zone 1,0.9,190.09,116.78,aucun
"2966,13.9,72.5,10.9,19.2,0.0,2170-12-06,Zone 2,0.85,213.51,141.32,""['innondation', 'seisme']"""
2967,13.9,72.5,10.9,19.2,0.0,2170-12-06,Zone 3,0.81,197.21,288.53,aucun
2968,13.9,72.5,10.9,19.2,0.0,2170-12-06,Zone 4,0.36,155.61,918.81,['innondation']
2969,13.9,72.5,10.9,19.2,0.0,2170-12-06,Zone 5,0.41,128.61,582.96,aucun
2970,18.5,63.3,2.4,0.4,0.0,2171-12-06,Zone 1,0.69,228.71,108.04,aucun
"2971,18.5,63.3,2.4,0.4,0.0,2171-12-06,Zone 2,0.98,286.65,55.45,""['innondation', 'seisme']"""
2972,18.5,63.3,2.4,0.4,0.0,2171-12-06,Zone 3,0.64,202.53,736.52,['seisme']
2973,18.5,63.3,2.4,0.4,0.0,2171-12-06,Zone 4,0.39,171.32,92.47,['innondation']
2974,18.5,63.3,2.4,0.4,0.0,2171-12-06,Zone 5,0.55,136.26,71.81,['innondation']
2975,21.4,74.0,11.9,25.5,0.0,2170-02-06,Zone 1,0.81,228.11,507.42,aucun
2976,21.4,74.0,11.9,25.5,0.0,2170-02-06,Zone 2,0.99,170.44,86.02,['innondation']
2977,21.4,74.0,11.9,25.5,0.0,2170-02-06,Zone 3,0.69,160.6,166.59,aucun
2978,21.4,74.0,11.9,25.5,0.0,2170-02-06,Zone 4,0.51,198.72,194.98,['innondation']
2979,21.4,74.0,11.9,25.5,0.0,2170-02-06,Zone 5,0.55,188.23,18.85,['innondation']
2980,10.9,59.6,6.5,10.4,0.0,2171-02-06,Zone 1,0.81,288.69,552.73,['seisme']
2981,10.9,59.6,6.5,10.4,0.0,2171-02-06,Zone 2,0.84,198.55,955.13,['innondation']
2982,10.9,59.6,6.5,10.4,0.0,2171-02-06,Zone 3,0.96,250.28,650.11,['seisme']
2983,10.9,59.6,6.5,10.4,0.0,2171-02-06,Zone 4,0.6,184.31,14.46,['innondation']
2984,10.9,59.6,6.5,10.4,0.0,2171-02-06,Zone 5,0.46,150.77,862.36,['innondation']
2985,13.4,55.7,3.7,4.8,0.0,2170-03-06,Zone 1,0.82,206.56,300.56,['seisme']
2986,13.4,55.7,3.7,4.8,0.0,2170-03-06,Zone 2,0.51,219.07,8.79,['innondation']
2987,13.4,55.7,3.7,4.8,0.0,2170-03-06,Zone 3,0.77,273.24,168.32,['seisme']
2988,13.4,55.7,3.7,4.8,0.0,2170-03-06,Zone 4,0.44,118.48,445.98,['innondation']
2989,13.4,55.7,3.7,4.8,0.0,2170-03-06,Zone 5,0.52,146.69,325.45,['innondation']
2990,17.3,66.3,6.7,9.4,0.0,2171-03-06,Zone 1,0.85,215.52,709.26,['seisme']
"2991,17.3,66.3,6.7,9.4,0.0,2171-03-06,Zone 2,0.65,275.49,601.95,""['innondation', 'seisme']"""
2992,17.3,66.3,6.7,9.4,0.0,2171-03-06,Zone 3,0.88,160.91,742.24,aucun
2993,17.3,66.3,6.7,9.4,0.0,2171-03-06,Zone 4,0.61,174.36,545.88,['innondation']
2994,17.3,66.3,6.7,9.4,0.0,2171-03-06,Zone 5,0.48,196.83,117.31,aucun
2995,16.1,29.7,6.0,17.1,0.0,2170-04-06,Zone 1,0.53,274.1,170.99,aucun
2996,16.1,29.7,6.0,17.1,0.0,2170-04-06,Zone 2,0.71,168.3,0.83,aucun
2997,16.1,29.7,6.0,17.1,0.0,2170-04-06,Zone 3,0.56,202.73,403.45,aucun
2998,16.1,29.7,6.0,17.1,0.0,2170-04-06,Zone 4,0.35,127.36,739.34,['innondation']
2999,16.1,29.7,6.0,17.1,0.0,2170-04-06,Zone 5,0.34,106.76,621.28,['innondation']
3000,18.5,72.2,9.6,15.8,0.0,2171-04-06,Zone 1,0.75,299.32,717.54,['seisme']
"3001,18.5,72.2,9.6,15.8,0.0,2171-04-06,Zone 2,0.91,285.08,24.43,""['innondation', 'seisme']"""
3002,18.5,72.2,9.6,15.8,0.0,2171-04-06,Zone 3,0.78,153.3,685.89,aucun
3003,18.5,72.2,9.6,15.8,0.0,2171-04-06,Zone 4,0.4,121.94,364.92,['innondation']
3004,18.5,72.2,9.6,15.8,0.0,2171-04-06,Zone 5,0.49,146.24,694.63,['innondation']
3005,14.6,46.3,6.2,9.6,0.0,2170-05-06,Zone 1,0.69,192.62,10.32,aucun
3006,14.6,46.3,6.2,9.6,0.0,2170-05-06,Zone 2,0.8,238.99,922.76,aucun
3007,14.6,46.3,6.2,9.6,0.0,2170-05-06,Zone 3,0.9,186.61,444.91,aucun
